@relation categorized_units_sold_final

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute rating_five_proportion numeric
@attribute rating_four_proportion numeric
@attribute rating_three_proportion numeric
@attribute rating_two_proportion numeric
@attribute rating_one_proportion numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
8,65,0,4.14,0,0,0,0,50,2,0,93,50,20824,4.063725,0,4,8.8,4,0.550512,0.219619,0.114202,0.055637,0.060029,Stable
16,14,0,3.72,0,0,0,0,2,5,0,37,2,5508,4.322985,0,8,17.6,41,0.444444,0.277778,0,0.111111,0.166667,Slow
5.74,5,0,3.9,0,0,0,0,6,2,0,20,50,11854,4.094905,0,1,6.314,24,0.523325,0.143342,0.150127,0.07464,0.108567,Stable
8,7,0,3.71,0,0,0,0,50,3,0,43,50,65189,4.04964,0,3,8.8,11,0.456134,0.171096,0.141973,0.08482,0.145977,Hot
8,7,0,3.63,0,0,0,0,50,3,0,43,50,65189,4.04964,0,2,8.8,4,0.43829,0.155005,0.157434,0.092809,0.156463,Hot
3,14,0,3.9,0,0,0,0,50,1,0,41,50,9395,4.110059,0,2,3.3,25,0.490196,0.215686,0.117647,0.058824,0.117647,Slow
2,6,0,3.32,0,0,0,0,1,1,0,36,50,543,4.119705,0,1,2.2,53,0.338843,0.190083,0.157025,0.082645,0.231405,Stable
11,10,0,4.03,0,0,0,0,50,2,0,14,50,8821,3.87201,0,2,12.1,62,0.511905,0.215608,0.137566,0.060847,0.074074,Stable
9,9,0,4.2,0,0,0,0,30,3,0,40,50,82219,3.590083,1,2,9.9,53,0.626667,0.17,0.066667,0.05,0.086667,Stable
5,5,1,2.98,0,0,0,0,2,2,0,20,50,10320,3.904942,1,1,5.5,46,0.323529,0.127451,0.098039,0.107843,0.343137,Stable
6,6,1,3.98,1,1,0,0,50,2,0,26,50,1428,4.351541,0,1,6.6,4,0.484848,0.230303,0.133333,0.078788,0.072727,Stable
13,11,0,4.14,0,0,0,0,50,3,0,36,50,6329,4.162901,0,2,14.3,4,0.537801,0.238832,0.113402,0.04811,0.061856,Stable
11,10,0,3.97,0,0,0,0,50,3,0,21,50,543,3.93186,0,1,12.1,53,0.514151,0.198113,0.132075,0.051887,0.103774,Stable
9,8,1,4.24,2,1,1,0,50,3,0,28,50,794,4.298489,0,1,9.9,52,0.625,0.166667,0.098958,0.046875,0.0625,Stable
12,11,0,3.6,0,0,0,0,50,3,0,38,50,105015,3.789601,0,3,13.2,4,0.466667,0.1,0.166667,0.1,0.166667,Slow
5.75,25,0,3.67,0,0,0,0,50,2,0,25,50,706,4.209632,0,2,6.325,69,0.470085,0.162393,0.119658,0.059829,0.188034,Stable
11,102,1,4.15,0,0,0,0,33,3,0,41,50,8191,4.190209,0,2,12.1,4,0.543027,0.238872,0.102374,0.051929,0.063798,Stable
11,47,0,4.39,0,0,0,0,50,3,0,40,50,7197,4.360984,0,8,12.1,2,0.608696,0.304348,0,0.043478,0.043478,Slow
7,6,0,3.83,0,0,0,0,1,2,0,26,50,75,3.826667,0,8,7.7,4,0.555556,0.111111,0.111111,0.055556,0.166667,Slow
2.9,3,1,3.89,0,0,0,0,6,1,0,139,50,163,4.190184,0,1,3.19,4,0.473684,0.263158,0.052632,0.105263,0.105263,Slow
8,9,0,3.95,0,0,0,0,11,2,0,39,50,24564,3.92888,0,2,8.8,67,0.526024,0.163898,0.149502,0.055371,0.105205,Hot
8,7,0,4.2,0,0,0,0,4,3,0,20,50,88,3.931818,0,1,8.8,62,0.4,0.5,0,0.1,0,Slow
5.86,59,1,4.06,0,0,0,0,6,1,0,41,50,18877,4.079886,0,1,6.446,46,0.538117,0.197309,0.130045,0.058296,0.076233,Stable
13,68,0,3.79,0,0,0,0,50,3,0,66,50,24306,4.236691,0,2,14.3,4,0.445662,0.208219,0.153425,0.079452,0.113242,Stable
8,7,0,4.04,0,0,0,0,1,2,0,37,50,12745,4.277991,0,1,8.8,52,0.517986,0.223022,0.122302,0.057554,0.079137,Slow
14,102,0,4.18,1,0,1,0,50,4,0,40,50,17856,4.173723,0,4,15.4,69,0.527919,0.263959,0.13198,0.010152,0.06599,Stable
7,23,0,3.98,0,0,0,0,50,2,0,40,50,213709,4.2939,0,1,7.7,4,0.521075,0.173228,0.150069,0.07874,0.076887,Hot
11,10,1,3.86,0,0,0,0,50,2,0,39,50,14284,4.025623,0,1,12.1,37,0.466698,0.211703,0.143197,0.067079,0.111323,Hot
9,31,1,3.92,0,0,0,0,50,3,0,34,50,8043,4.165983,0,2,9.9,53,0.476341,0.227129,0.141956,0.053628,0.100946,Stable
8,7,0,4.39,0,0,0,0,4,2,0,20,50,107,3.897196,0,1,8.8,11,0.652174,0.173913,0.130435,0,0.043478,Slow
11,84,0,3.65,0,0,0,0,50,2,0,34,50,5311,4.034645,0,3,12.1,4,0.387097,0.129032,0.258065,0.193548,0.032258,Slow
15,13,1,4.4,0,0,0,0,2,4,0,36,50,34,3.676471,0,2,16.5,24,0.5,0.4,0.1,0,0,Slow
16,14,1,3.44,0,0,0,0,50,4,0,35,50,572,3.367133,0,3,17.6,4,0.481481,0.074074,0.074074,0.148148,0.222222,Slow
5,5,1,2.94,0,0,0,0,50,2,0,25,50,8740,4.23032,0,2,5.5,60,0.262369,0.134933,0.190405,0.104948,0.307346,Stable
13,85,0,4.11,0,0,0,0,50,3,0,40,50,9078,3.878167,0,2,14.3,13,0.617021,0.12766,0.085106,0.085106,0.085106,Slow
20,17,1,3.2,0,0,0,0,50,6,0,36,50,64,3.25,0,8,22,24,0.366667,0.116667,0.15,0.083333,0.283333,Slow
9,14,1,3.31,0,0,0,0,50,3,0,33,50,25356,3.902548,0,2,9.9,60,0.347488,0.162081,0.167165,0.101376,0.22189,Hot
14,12,0,4.26,1,0,1,0,50,3,0,22,50,1178,4.22326,0,2,15.4,37,0.610723,0.188811,0.107226,0.032634,0.060606,Stable
6,17,0,5,0,0,0,0,10,2,0,43,50,65189,4.04964,0,1,6.6,60,?,?,?,?,?,Slow
7,6,0,2.75,0,0,0,0,9,2,0,24,50,10474,3.908535,0,1,7.7,69,0.25,0.25,0,0,0.5,Slow
11,10,0,3.91,0,0,0,0,50,2,0,52,50,5042,4.146569,0,3,12.1,24,0.501027,0.184805,0.137577,0.073922,0.102669,Stable
5.67,5,0,3.63,0,0,0,0,50,1,0,40,50,839882,4.10376,0,8,6.237,60,0.395885,0.194145,0.183651,0.095968,0.130351,Hot
6,7,1,4.31,0,0,0,0,4,2,0,41,50,25222,4.001546,0,1,6.6,4,0.615385,0.230769,0.076923,0,0.076923,Slow
12,102,1,4.11,0,0,0,0,50,3,0,40,50,7740,4.227261,1,2,13.2,11,0.52,0.253333,0.106667,0.053333,0.066667,Slow
11,59,1,3.61,0,0,0,0,50,3,0,40,50,14291,4.184732,0,3,12.1,4,0.428571,0.178571,0.142857,0.071429,0.178571,Slow
12,17,0,4.17,0,0,0,0,50,3,0,37,50,71919,4.385295,0,8,13.2,60,0.5,0.277778,0.166667,0,0.055556,Slow
11,10,1,3.58,0,0,0,0,19,3,0,38,50,6364,4.132464,0,8,12.1,39,0.412008,0.171843,0.163561,0.091097,0.161491,Stable
8,7,0,3.76,1,1,0,0,50,3,0,37,50,25752,4.256873,0,4,8.8,4,0.465006,0.170819,0.158956,0.073547,0.131673,Stable
5,24,0,3.7,0,0,0,0,4,1,0,42,50,35262,3.939482,0,1,5.5,24,0.4,0.2,0.2,0.1,0.1,Slow
4,4,1,4.5,0,0,0,0,1,1,0,20,50,2707,4.189139,0,1,4.4,46,0.5,0.5,0,0,0,Slow
11,43,0,3.28,0,0,0,0,50,3,0,35,50,15502,4.115275,0,3,12.1,4,0.286791,0.200317,0.203491,0.12495,0.184451,Hot
12,11,0,4.24,0,0,0,0,50,3,0,36,50,2647,3.839819,0,8,13.2,47,0.529412,0.352941,0,0.058824,0.058824,Slow
11,17,0,3.26,0,0,0,0,50,3,0,37,50,4830,3.843064,0,1,12.1,53,0.313584,0.180636,0.184971,0.098266,0.222543,Stable
7,7,0,3.85,0,0,0,0,50,2,0,31,50,17816,4.179445,1,1,7.7,5,0.461023,0.215423,0.143336,0.072087,0.108131,Hot
8,11,0,3.87,0,0,0,0,43,3,0,25,50,11557,4.040062,0,8,8.8,53,0.43956,0.263736,0.142857,0.032967,0.120879,Slow
1.88,25,1,4.46,1,0,1,0,41,1,0,43,50,1373,4.007283,0,1,2.068,60,0.730769,0.153846,0.038462,0,0.076923,Slow
11,10,0,4.32,1,0,1,0,50,2,0,54,50,4811,4.194554,0,4,12.1,4,0.628253,0.197026,0.092937,0.02974,0.052045,Stable
9,135,0,3.55,0,0,0,0,50,3,0,39,50,9940,4.048994,0,2,9.9,60,0.30303,0.30303,0.151515,0.121212,0.121212,Slow
3.88,5,0,3.66,0,0,0,0,50,1,0,41,50,35358,4.018157,1,2,4.268,53,0.420513,0.179487,0.182906,0.073504,0.14359,Hot
2,2,0,4.8,0,0,0,0,2,1,0,35,50,42,3.666667,0,8,2.2,60,0.8,0.2,0,0,0,Slow
12,13,0,4.25,0,0,0,0,50,3,0,40,50,15076,4.084969,0,2,13.2,46,0.632558,0.148837,0.106977,0.060465,0.051163,Stable
1.66,2,1,3.75,0,0,0,0,2,1,0,26,50,247,3.94332,0,1,1.826,52,0.4,0.25,0.2,0,0.15,Slow
7,6,0,3.27,0,0,0,0,10,2,0,9,50,16757,3.965388,0,2,7.7,60,0.34609,0.156406,0.151414,0.109817,0.236273,Stable
9,8,1,4.03,0,0,0,0,2,3,0,45,50,1722,3.906504,0,1,9.9,11,0.512097,0.237903,0.104839,0.060484,0.084677,Stable
8,7,1,3.69,0,0,0,0,50,2,0,36,50,821,3.766139,0,2,8.8,60,0.435374,0.193878,0.14966,0.068027,0.153061,Stable
14,107,1,4.38,1,0,1,0,50,4,0,10,50,27175,3.966035,0,3,15.4,60,0.703529,0.127059,0.072941,0.04,0.056471,Stable
8,13,0,4.39,1,0,1,0,50,3,0,52,50,5042,4.146569,0,3,8.8,25,0.644599,0.200348,0.087108,0.036585,0.031359,Stable
11,43,1,3.98,0,0,0,0,50,2,0,43,50,29615,3.928009,0,2,12.1,17,0.551637,0.15869,0.115869,0.062972,0.110831,Hot
19,17,1,4.33,0,0,0,0,50,6,0,38,50,487,4.234086,0,8,20.9,3,0.639344,0.196721,0.081967,0.016393,0.065574,Slow
8,8,1,3.61,0,0,0,0,20,2,0,38,50,70773,4.03832,0,8,8.8,39,0.38546,0.221308,0.160037,0.083219,0.149977,Hot
11,10,1,3.69,0,0,0,0,10,3,0,20,50,1403,3.895937,0,1,12.1,46,0.486726,0.141593,0.123894,0.070796,0.176991,Stable
12,93,1,4.1,0,0,0,0,50,3,0,40,50,15540,4.241313,0,2,13.2,4,0.524345,0.2397,0.117978,0.052434,0.065543,Stable
8,7,1,3.37,0,0,0,0,50,3,0,41,50,36033,3.965337,1,2,8.8,11,0.473684,0.105263,0.052632,0.052632,0.315789,Slow
8,59,1,4.05,0,0,0,0,40,3,0,18,50,231,3.766234,0,8,8.8,69,0.482456,0.263158,0.140351,0.052632,0.061404,Slow
5,9,0,4.08,0,0,0,0,20,2,0,43,50,26018,3.891421,0,1,5.5,4,0.384615,0.384615,0.153846,0.076923,0,Slow
5,48,1,4.07,0,0,0,0,50,2,0,45,50,43876,4.089776,0,1,5.5,24,0.5,0.166667,0.266667,0.033333,0.033333,Slow
13,34,0,3.74,0,0,0,0,50,3,0,41,50,4080,3.98799,0,1,14.3,69,0.425926,0.259259,0.092593,0.074074,0.148148,Slow
2,7,0,3.91,0,0,0,0,50,1,0,40,50,591,4.099831,0,8,2.2,58,0.493724,0.175732,0.158996,0.09205,0.079498,Stable
8,48,1,4.01,0,0,0,0,1,3,0,17,50,131,3.854962,0,8,8.8,3,0.594937,0.139241,0.088608,0.037975,0.139241,Slow
5.86,5,1,4.55,0,0,0,0,1,2,0,23,50,96,4.364583,0,8,6.446,4,0.75,0.118421,0.092105,0.013158,0.026316,Slow
7,34,0,3.81,0,0,0,0,6,2,0,43,50,15348,4.013813,0,1,7.7,4,0.541667,0.104167,0.151042,0.03125,0.171875,Stable
8,252,1,3.88,0,0,0,0,14,3,0,41,50,14780,3.950812,0,1,8.8,4,0.490683,0.142857,0.21118,0.062112,0.093168,Stable
12,11,0,3.7,0,0,0,0,50,3,0,24,50,17471,3.952836,0,2,13.2,10,0.418856,0.214838,0.156105,0.068006,0.142195,Stable
2,4,1,3.1,0,0,0,0,1,1,0,40,50,71,3.422535,0,8,2.2,46,0.266667,0.233333,0.1,0.133333,0.266667,Slow
11,83,0,3.63,0,0,0,0,50,3,0,42,50,626,3.702875,0,3,12.1,4,0.40678,0.144068,0.228814,0.110169,0.110169,Stable
8,7,1,4.14,0,0,0,0,50,2,0,42,50,13399,4.077095,0,2,8.8,4,0.548387,0.213134,0.130568,0.046851,0.06106,Hot
16,50,0,3.93,0,0,0,0,18,5,0,32,50,19632,4.310666,0,1,17.6,4,0.478261,0.26087,0.086957,0.065217,0.108696,Slow
9,8,1,4.41,1,0,1,0,20,3,0,36,50,55499,4.138885,0,3,9.9,35,0.637467,0.216826,0.092801,0.019948,0.032958,Stable
11,38,0,4.11,0,0,0,0,2,2,0,28,50,602,4.171096,0,1,12.1,69,0.625995,0.122016,0.087533,0.061008,0.103448,Stable
8,7,1,3.71,0,0,0,0,50,3,0,50,50,3053,3.8585,0,2,8.8,46,0.427746,0.196532,0.153179,0.098266,0.124277,Stable
8,50,1,4.26,1,0,1,0,50,3,0,27,50,7631,3.863845,0,2,8.8,46,0.591296,0.201514,0.126774,0.041627,0.038789,Stable
11,85,1,4,0,0,0,0,8,3,0,36,50,21,3.714286,0,1,12.1,60,0.571429,0,0.285714,0.142857,0,Slow
17,75,0,4.18,0,0,0,0,50,5,0,60,50,4778,4.180829,1,2,18.7,4,0.584551,0.196242,0.11691,0.022965,0.079332,Stable
2.8,3,1,3.4,0,0,0,0,8,1,0,20,50,1281,4.018735,0,1,3.08,69,0.333333,0.179487,0.24359,0.038462,0.205128,Stable
8,7,1,3.43,0,0,0,0,50,3,0,15,50,249,3.97992,0,2,8.8,25,0.428571,0,0.285714,0.142857,0.142857,Slow
5.89,5,1,4.15,0,0,0,0,2,1,0,30,50,150,3.993333,0,1,6.479,4,0.625,0.145833,0.083333,0.041667,0.104167,Slow
8,7,0,3.4,0,0,0,0,50,3,0,37,50,5281,4.023291,1,2,8.8,25,0.361702,0.148936,0.191489,0.12766,0.170213,Stable
1,1,1,3.17,0,0,0,0,50,1,0,16,50,30,4.166667,0,8,1.1,53,0.333333,0.166667,0.166667,0,0.333333,Slow
16,14,0,3.87,0,0,0,0,50,4,0,41,50,39381,4.066326,0,2,17.6,11,0.494805,0.174026,0.142857,0.085714,0.102597,Hot
1.66,2,1,4.21,1,0,1,0,50,1,0,34,50,15221,4.393207,0,8,1.826,58,0.636364,0.181818,0.060606,0,0.121212,Stable
2.71,3,1,4.33,0,0,0,0,2,1,0,37,50,576,4.114583,0,8,2.981,60,0.666667,0.166667,0.083333,0,0.083333,Slow
16,34,1,4.28,1,0,1,0,9,5,0,39,50,228676,4.230903,1,3,17.6,4,0.605459,0.203474,0.100496,0.043424,0.047146,Stable
5,5,0,3.85,0,0,0,0,1,2,0,29,50,11078,4.04378,0,8,5.5,11,0.476703,0.21147,0.114695,0.082437,0.114695,Stable
11,26,1,4.04,0,0,0,0,50,3,0,46,50,47476,4.465351,0,3,12.1,60,0.551878,0.175048,0.120942,0.063017,0.089115,Stable
6,6,1,3.68,0,0,0,0,5,2,0,39,50,25260,3.995606,0,8,6.6,4,0.397765,0.221229,0.175419,0.078212,0.127374,Stable
4.88,25,0,4,0,0,0,0,4,1,0,41,50,130598,3.946791,0,1,5.368,60,0.5,0.0625,0.375,0.0625,0,Stable
16,14,0,4.27,1,0,1,0,50,5,0,10,50,18910,4.387414,1,3,17.6,4,0.607205,0.20042,0.098286,0.038825,0.055264,Hot
11,75,1,3.43,0,0,0,0,50,3,0,25,50,104,3.682692,0,8,12.1,52,0.4,0.171429,0.114286,0.085714,0.228571,Stable
5,25,0,3.64,0,0,0,0,50,2,0,43,50,13979,3.870735,1,8,5.5,11,0.340909,0.25,0.25,0.022727,0.136364,Stable
6,10,0,4.06,0,0,0,0,50,2,0,25,50,2359,4.188215,0,2,6.6,4,0.530749,0.194519,0.143717,0.061497,0.069519,Hot
6,6,1,3.15,0,0,0,0,50,2,0,62,50,2510,4.19761,0,8,6.6,60,0.335294,0.117647,0.2,0.052941,0.294118,Stable
14,139,1,4.26,1,0,1,0,50,4,0,44,50,20387,4.193457,0,2,15.4,11,0.633128,0.165164,0.097769,0.040816,0.063123,Hot
9,17,1,4.18,0,0,0,0,19,3,0,27,50,1928,4.130187,0,1,9.9,52,0.647059,0.117647,0.088235,0.058824,0.088235,Slow
5,5,1,4.1,0,0,0,0,1,2,0,35,50,14095,4.089677,0,2,5.5,52,0.587866,0.161088,0.106695,0.048117,0.096234,Stable
7,6,1,4.22,1,0,1,0,50,2,0,36,50,8501,4.164804,0,2,7.7,30,0.585438,0.194651,0.127291,0.044577,0.048044,Hot
9,11,0,4.4,0,0,0,0,50,3,0,43,50,29615,3.928009,0,2,9.9,52,0.6,0.266667,0.066667,0.066667,0,Slow
15,13,1,3.5,0,0,0,0,50,4,0,41,50,3533,4.228701,0,1,16.5,4,0.370221,0.187123,0.185111,0.088531,0.169014,Stable
7,6,0,3.75,0,0,0,0,41,2,0,135,50,331,3.930514,0,1,7.7,4,0.411765,0.235294,0.161765,0.073529,0.117647,Stable
13,11,0,3.97,0,0,0,0,50,3,0,54,50,7034,4.060279,0,4,14.3,60,0.512111,0.204152,0.131488,0.044983,0.107266,Stable
7,17,1,3.89,0,0,0,0,50,2,0,35,50,88,4,0,8,7.7,53,0.407407,0.259259,0.185185,0.111111,0.037037,Slow
4,4,0,4.19,1,0,1,0,50,1,0,41,50,225438,4.30112,0,2,4.4,25,0.587588,0.18018,0.123123,0.054054,0.055055,Stable
14,84,0,3.27,0,0,0,0,50,4,0,40,50,11900,4.150756,1,2,15.4,2,0.307692,0.184615,0.2,0.084615,0.223077,Stable
8,31,1,4.12,0,0,0,0,50,2,0,43,50,28295,3.809966,0,2,8.8,60,0.541935,0.2,0.141935,0.070968,0.045161,Stable
4,26,1,4.3,1,0,1,0,50,1,0,48,50,12666,4.39831,0,8,4.4,69,0.642424,0.164848,0.099394,0.041212,0.052121,Stable
11,10,0,4.16,1,1,0,0,5,2,0,72,50,19436,4.109024,0,2,12.1,4,0.547753,0.22809,0.117978,0.052809,0.053371,Hot
5.85,43,1,3.67,0,0,0,0,50,1,0,45,50,1972,4.340771,1,8,6.435,37,0.466667,0.177778,0.088889,0.088889,0.177778,Slow
5.69,10,0,3.74,0,0,0,0,3,2,0,20,50,161,4.074534,0,1,6.259,69,0.394737,0.223684,0.197368,0.092105,0.092105,Stable
5.71,84,0,3.9,0,0,0,0,50,2,0,47,50,127966,4.197459,0,5,6.281,11,0.431823,0.242001,0.182306,0.077303,0.066566,Hot
9,84,0,4.3,0,0,0,0,50,3,0,43,50,8404,4.246192,0,3,9.9,4,0.607143,0.197619,0.12381,0.035714,0.035714,Stable
12,11,0,3.6,0,0,0,0,50,3,0,43,50,13127,4.123943,0,1,13.2,46,0.416988,0.173745,0.166023,0.083012,0.160232,Stable
5,5,0,4.19,1,0,1,0,9,1,0,38,50,10269,4.260006,0,3,5.5,4,0.542905,0.230928,0.141258,0.045156,0.039753,Hot
9,8,0,4.5,0,0,0,0,50,3,0,46,50,5988,3.945224,1,2,9.9,2,0.75,0,0.25,0,0,Slow
9,13,1,3.75,0,0,0,0,50,3,0,36,50,2359,4.058499,0,8,9.9,4,0.423795,0.20354,0.181908,0.076696,0.114061,Stable
7,13,1,3.74,0,0,0,0,50,2,0,41,50,36913,3.949422,1,2,7.7,46,0.462963,0.148148,0.185185,0.074074,0.12963,Stable
7,6,0,3.36,0,0,0,0,50,2,0,21,50,8989,3.85193,1,8,7.7,11,0.363636,0.181818,0.181818,0,0.272727,Slow
15,13,0,3.88,0,0,0,0,50,4,0,40,50,11354,3.893694,0,2,16.5,11,0.504684,0.18267,0.124122,0.069087,0.119438,Stable
8,7,1,4.5,0,0,0,0,50,2,0,33,50,173992,4.326463,1,8,8.8,17,0.5,0.5,0,0,0,Slow
16,108,1,4.25,1,0,1,0,50,4,0,40,50,90105,4.201298,1,4,17.6,53,0.593832,0.205381,0.110892,0.041339,0.048556,Hot
8,42,0,4.47,1,0,1,0,50,3,0,48,50,5781,4.274866,0,3,8.8,4,0.693642,0.169557,0.072254,0.039499,0.025048,Stable
9,8,1,4.08,0,0,0,0,50,3,0,33,50,16013,4.108849,0,2,9.9,4,0.543726,0.210076,0.11692,0.043726,0.085551,Stable
9,8,0,4.08,0,0,0,0,3,3,0,36,50,12933,4.044769,0,8,9.9,11,0.542665,0.20509,0.11976,0.054641,0.077844,Stable
3.65,4,1,3.93,0,0,0,0,50,1,0,81,50,4570,4.196499,0,8,4.015,3,0.518149,0.170107,0.143535,0.064294,0.103915,Hot
11,76,0,4.23,0,0,0,0,50,2,0,43,50,33855,3.917353,0,3,12.1,4,0.56962,0.223629,0.120253,0.044304,0.042194,Stable
8,7,1,3.41,0,0,0,0,1,3,0,36,50,942,3.475584,0,2,8.8,20,0.296875,0.203125,0.25,0.109375,0.140625,Stable
8,9,0,4.22,0,0,0,0,50,3,0,41,50,23832,4.020435,0,3,8.8,52,0.65812,0.119658,0.094017,0.042735,0.08547,Stable
8,7,1,3.6,0,0,0,0,4,3,0,139,50,4921,4.131071,0,1,8.8,53,0.400814,0.185148,0.174975,0.093591,0.145473,Stable
12,11,1,1,0,0,0,0,4,3,0,25,50,3,3,0,1,13.2,69,0,0,0,0,1,Slow
8,7,0,3.92,0,0,0,0,50,3,0,20,50,11854,4.094905,0,2,8.8,39,0.500649,0.186039,0.145455,0.068831,0.099026,Hot
6,22,1,4.45,0,0,0,0,1,2,0,41,50,15812,3.855173,0,2,6.6,53,0.680851,0.170213,0.085106,0.042553,0.021277,Stable
2.69,3,0,5,0,0,0,0,50,1,0,43,50,7218,4.247714,0,1,2.959,52,1,0,0,0,0,Slow
1.67,2,1,3.59,1,0,0,1,2,1,0,43,50,185,3.967568,0,8,1.837,43,0.40625,0.1875,0.125,0.15625,0.125,Slow
6,11,0,3,0,0,0,0,50,2,0,17,50,5264,4.032865,0,2,6.6,60,0,0.5,0.25,0,0.25,Slow
8,7,1,3.66,0,0,0,0,50,2,0,32,50,12574,4.002227,0,2,8.8,60,0.395869,0.20654,0.184165,0.089501,0.123924,Stable
3,17,0,4.17,0,0,0,0,50,1,0,21,50,4191,4.303985,0,8,3.3,11,0.591371,0.189086,0.097716,0.044416,0.077411,Stable
3,3,1,3.63,0,0,0,0,3,1,0,26,50,1086,4.056169,0,8,3.3,4,0.5,0.125,0.125,0,0.25,Slow
1,8,0,3.75,0,0,0,0,1,1,0,39,50,47,4.170213,0,8,1.1,60,0.5,0.25,0,0,0.25,Slow
5,5,0,3.76,0,0,0,0,18,2,0,48,50,32168,3.884544,0,2,5.5,60,0.431988,0.203288,0.171898,0.077728,0.115097,Stable
11,10,1,2.77,0,0,0,0,3,2,0,49,50,99,3.545455,0,1,12.1,46,0.192308,0.153846,0.153846,0.230769,0.269231,Slow
2.72,17,1,3.63,0,0,0,0,3,1,0,43,50,37375,4.179425,0,1,2.992,39,0.431034,0.155172,0.146552,0.146552,0.12069,Stable
3.81,4,0,3.48,0,0,0,0,1,1,0,37,50,1012,3.983202,0,1,4.191,4,0.405941,0.128713,0.178218,0.108911,0.178218,Stable
11,10,1,4.14,0,0,0,0,50,3,0,41,50,9703,3.970731,0,3,12.1,53,0.540541,0.189189,0.162162,0.081081,0.027027,Slow
6,6,1,3.99,0,0,0,0,5,2,0,38,50,8776,4.153031,0,8,6.6,13,0.49375,0.24375,0.10625,0.075,0.08125,Slow
8,8,0,4.3,1,0,1,0,50,3,0,41,50,19879,3.994718,0,2,8.8,57,0.604952,0.209365,0.107643,0.037137,0.040904,Hot
8,59,0,3.78,0,0,0,0,5,3,0,41,50,58154,3.871359,1,1,8.8,24,0.377778,0.222222,0.244444,0.111111,0.044444,Slow
15,13,1,3.73,0,0,0,0,50,4,0,28,50,24095,3.818635,0,2,16.5,24,0.435634,0.205224,0.152052,0.068097,0.138993,Stable
11,10,1,4,0,0,0,0,50,2,0,39,50,24564,3.92888,0,2,12.1,4,0.586207,0.068966,0.206897,0.034483,0.103448,Slow
2.81,3,1,3.5,0,0,0,0,1,1,0,35,50,126370,4.146957,1,8,3.091,4,0.25,0.5,0,0,0.25,Slow
6,17,0,4.24,1,0,1,0,50,2,0,44,50,13308,4.155996,0,2,6.6,60,0.587273,0.208485,0.110303,0.043636,0.050303,Stable
5.66,5,0,4.21,1,0,1,0,50,2,0,35,50,9857,4.053972,0,6,6.226,4,0.617512,0.170507,0.078341,0.073733,0.059908,Stable
6,7,0,3.75,0,0,0,0,50,2,0,31,50,5993,4.055231,1,1,6.6,4,0.433764,0.213247,0.15105,0.073506,0.128433,Hot
8,84,0,3.6,1,0,0,1,50,3,0,36,50,51369,3.968269,1,2,8.8,58,0.407843,0.181498,0.165574,0.094026,0.151059,Hot
7,9,1,4.19,0,0,0,0,10,2,0,43,50,42919,4.105967,0,2,7.7,24,0.581277,0.195936,0.114659,0.047896,0.060232,Hot
14,50,1,5,0,0,0,0,8,3,0,43,50,22711,3.872044,0,2,15.4,57,?,?,?,?,?,Slow
1.84,2,1,3.68,0,0,0,0,50,1,0,57,50,484,3.991736,0,8,2.024,58,0.421053,0.157895,0.210526,0.105263,0.105263,Slow
8,7,0,4.05,0,0,0,0,50,2,0,24,50,466,3.892704,0,1,8.8,60,0.5,0.256579,0.118421,0.039474,0.085526,Stable
9,8,0,4.03,0,0,0,0,50,3,0,38,50,4295,4.208615,0,3,9.9,60,0.493056,0.237103,0.142196,0.058862,0.068783,Hot
7,22,0,4.46,0,0,0,0,50,2,0,51,50,2199,4.236471,0,3,7.7,25,0.673077,0.173077,0.096154,0.057692,0,Slow
5,9,1,4.67,0,0,0,0,50,2,0,140,50,2805,4.486631,0,8,5.5,58,0.833333,0,0.166667,0,0,Slow
3.72,11,1,4.29,1,0,1,0,50,1,0,21,50,32318,4.350176,0,8,4.092,4,0.58427,0.230337,0.11236,0.039326,0.033708,Stable
3.81,59,0,3.74,0,0,0,0,50,1,0,41,50,139223,3.933581,0,2,4.191,67,0.40928,0.213296,0.190443,0.07964,0.107341,Stable
4.93,5,1,3.36,0,0,0,0,50,1,0,45,50,10600,3.867547,0,2,5.423,46,0.337349,0.156627,0.204819,0.13253,0.168675,Stable
16,14,1,3.34,0,0,0,0,20,4,0,26,50,2363,3.853576,0,8,17.6,43,0.365357,0.154294,0.157205,0.101892,0.221252,Stable
9,8,0,4.07,0,0,0,0,50,3,0,55,50,5819,4.151916,0,3,9.9,4,0.567164,0.179104,0.109453,0.044776,0.099502,Stable
8,22,1,4.6,0,0,0,0,50,2,0,24,50,63,4.238095,0,8,8.8,60,0.8,0.1,0,0.1,0,Slow
8,11,1,3.82,0,0,0,0,50,2,0,37,50,4907,4.240677,0,3,8.8,60,0.432653,0.231487,0.159767,0.072303,0.10379,Hot
